,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,date,error
223,2017,12,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,52,100,5,0,147,10,0,0.0,2017-12-01,Fine
224,2018,1,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,147,0,13,0,134,11,0,0.0,2018-01-01,Fine
225,2018,2,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,134,0,5,0,129,8,0,0.0,2018-02-01,Fine
226,2018,3,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,129,0,20,0,109,13,0,0.0,2018-03-01,Fine
227,2018,4,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,109,0,2,0,107,9,0,0.0,2018-04-01,Fine
228,2018,5,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,107,0,8,0,99,10,0,100.0,2018-05-01,Fine
229,2018,6,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,99,100,10,0,189,7,0,0.0,2018-06-01,Fine
230,2018,7,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,189,0,0,0,189,6,0,0.0,2018-07-01,Fine
231,2018,8,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,189,0,5,0,184,5,0,0.0,2018-08-01,Fine
232,2018,9,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,184,0,10,0,174,5,0,0.0,2018-09-01,Fine
233,2018,10,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,174,0,134,0,40,50,0,0.0,2018-10-01,Fine
234,2018,11,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,40,0,0,68,108,48,0,100.0,2018-11-01,Fine
235,2018,12,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,108,0,33,0,75,56,0,100.0,2018-12-01,Fine
236,2019,1,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,75,0,21,-54,0,18,0,100.0,2019-01-01,Fine
237,2019,2,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,0,0,0,0,0,18,0,100.0,2019-02-01,Fine
238,2019,3,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,0,100,0,0,100,7,0,0.0,2019-03-01,Fine
239,2019,4,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,100,0,2,0,98,1,0,0.0,2019-04-01,Fine
240,2019,5,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,98,0,31,0,67,11,0,0.0,2019-05-01,Fine
241,2019,6,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,67,0,11,0,56,15,0,0.0,2019-06-01,Fine
242,2019,7,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,56,0,13,0,43,18,0,100.0,2019-07-01,Fine
243,2019,8,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,43,100,7,0,136,10,0,0.0,2019-08-01,Fine
244,2019,9,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS27134,136,0,9,0,127,10,0,0.0,2019-09-01,Fine
246,2016,1,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,288,0,0,0,288,0,0,0.0,2016-01-01,Fine
247,2016,3,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,0,0,0,268,268,0,0,0.0,2016-03-01,Fine
248,2016,4,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,268,0,0,0,268,0,0,0.0,2016-04-01,Fine
249,2016,5,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,268,0,9,0,259,3,0,0.0,2016-05-01,Fine
250,2016,6,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,259,0,0,0,259,3,0,0.0,2016-06-01,Fine
251,2016,7,INDENIE-DJUABLIN,ABENGOUROU,C4001,AS46000,259,0,0,0,259,3,0,0.0,2016-07-01,Fine
258,2016,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,30,20,0,30,20,0,0.0,2016-03-01,Fine
259,2016,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,0,0,30,13,0,30.0,2016-04-01,Fine
260,2016,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,30,0,0,17,0,60.0,2016-05-01,Fine
261,2016,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,0,60,0,0,60,10,0,0.0,2016-06-01,Fine
262,2016,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,60,0,0,0,60,10,0,0.0,2016-07-01,Fine
263,2016,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,60,0,0,0,60,0,0,0.0,2016-08-01,Fine
264,2016,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,60,0,20,0,40,7,0,0.0,2016-09-01,Fine
265,2016,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,20,0,20,13,0,30.0,2016-10-01,Fine
266,2016,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,30,10,0,40,17,0,0.0,2016-11-01,Fine
267,2016,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,0,0,40,10,0,0.0,2016-12-01,Fine
268,2017,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,10,0,30,7,0,0.0,2017-01-01,Fine
269,2017,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,30,0,0,13,0,60.0,2017-02-01,Fine
270,2017,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,0,60,0,0,60,13,0,0.0,2017-03-01,Fine
271,2017,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,60,0,10,0,50,13,0,0.0,2017-04-01,Fine
272,2017,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,50,0,10,0,40,7,0,0.0,2017-05-01,Fine
273,2017,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,10,0,30,10,0,30.0,2017-06-01,Fine
274,2017,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,10,0,20,10,0,30.0,2017-07-01,Fine
275,2017,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,10,10,0,20,10,0,10.0,2017-08-01,Fine
276,2017,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,10,10,0,20,10,0,10.0,2017-09-01,Fine
277,2017,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,0,20,0,0,13,0,60.0,2017-10-01,Fine
278,2017,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,0,10,10,10,10,13,0,30.0,2017-11-01,Fine
279,2017,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,10,0,0,0,10,10,0,30.0,2017-12-01,Fine
280,2018,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,10,0,10,0,0,7,0,60.0,2018-01-01,Fine
281,2018,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,0,60,0,0,60,3,0,0.0,2018-02-01,Fine
282,2018,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,60,0,10,0,50,7,0,0.0,2018-03-01,Fine
283,2018,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,50,0,20,0,30,10,0,0.0,2018-04-01,Fine
284,2018,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,0,0,30,10,0,0.0,2018-05-01,Fine
285,2018,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,10,0,20,10,0,10.0,2018-06-01,Fine
286,2018,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,0,10,0,10,7,0,30.0,2018-07-01,Fine
287,2018,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,10,30,10,0,30,10,0,0.0,2018-08-01,Fine
288,2018,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,10,0,20,10,0,30.0,2018-09-01,Fine
289,2018,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,0,10,0,10,10,0,30.0,2018-10-01,Fine
290,2018,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,10,30,20,0,20,13,0,30.0,2018-11-01,Fine
291,2018,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,30,10,0,40,13,0,0.0,2018-12-01,Fine
292,2019,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,0,0,40,10,0,0.0,2019-01-01,Fine
293,2019,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,40,0,20,0,20,10,0,30.0,2019-02-01,Fine
294,2019,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,30,20,0,30,13,0,10.0,2019-03-01,Fine
295,2019,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,10,20,0,20,20,0,40.0,2019-04-01,Fine
296,2019,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,20,0,10,0,10,17,0,40.0,2019-05-01,Fine
297,2019,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,10,40,20,0,30,17,0,20.0,2019-06-01,Fine
298,2019,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,20,20,0,30,17,0,20.0,2019-07-01,Fine
299,2019,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,0,0,30,13,0,0.0,2019-08-01,Fine
300,2019,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27000,30,0,20,10,20,13,0,0.0,2019-09-01,Fine
301,2016,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,2,0,6.0,2016-03-01,Fine
302,2016,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,1,0,6.0,2016-04-01,Fine
307,2016,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,200,0,0,200,0,0,0.0,2016-09-01,Fine
308,2016,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,200,0,50,0,150,17,0,0.0,2016-10-01,Fine
309,2016,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,0,0,150,17,0,0.0,2016-11-01,Fine
310,2016,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,50,0,100,33,0,100.0,2016-12-01,Fine
311,2017,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,100,50,0,150,33,0,0.0,2017-01-01,Fine
312,2017,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,125,0,25,75,0,100.0,2017-02-01,Fine
313,2017,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,25,100,25,0,100,67,0,0.0,2017-03-01,Fine
314,2017,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,0,50,0,50,67,0,150.0,2017-04-01,Fine
315,2017,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,50,0,50,0,0,42,0,200.0,2017-05-01,Fine
316,2017,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,33,0,200.0,2017-06-01,Fine
317,2017,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,17,0,200.0,2017-07-01,Fine
319,2017,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,200,0,0,200,0,0,0.0,2017-09-01,Fine
320,2017,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,200,0,50,0,150,17,0,50.0,2017-10-01,Fine
321,2017,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,0,0,150,17,0,0.0,2017-11-01,Fine
322,2017,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,25,0,125,25,0,0.0,2017-12-01,Fine
323,2018,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,125,0,75,0,50,33,0,100.0,2018-01-01,Fine
324,2018,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,50,0,50,0,0,50,0,150.0,2018-02-01,Fine
325,2018,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,42,0,150.0,2018-03-01,Fine
326,2018,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,0,0,0,0,17,0,200.0,2018-04-01,Fine
327,2018,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,0,150,25,0,125,8,0,0.0,2018-05-01,Fine
328,2018,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,125,0,25,0,100,17,0,0.0,2018-06-01,Fine
329,2018,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,0,25,0,75,25,0,100.0,2018-07-01,Fine
330,2018,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,75,100,50,0,125,33,0,0.0,2018-08-01,Fine
331,2018,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,125,0,25,0,100,33,0,100.0,2018-09-01,Fine
332,2018,10,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,0,25,0,75,33,0,100.0,2018-10-01,Fine
333,2018,11,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,75,100,75,0,100,42,0,100.0,2018-11-01,Fine
334,2018,12,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,100,50,0,150,50,0,0.0,2018-12-01,Fine
335,2019,1,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,150,0,29,0,121,51,0,0.0,2019-01-01,Fine
336,2019,2,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,121,0,21,0,100,33,0,50.0,2019-02-01,Fine
337,2019,3,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,50,50,0,100,33,0,0.0,2019-03-01,Fine
338,2019,4,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,100,0,50,0,50,40,0,70.0,2019-04-01,Fine
339,2019,5,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,50,0,25,0,25,42,0,100.0,2019-05-01,Fine
340,2019,6,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,25,75,50,0,50,42,0,75.0,2019-06-01,Fine
341,2019,7,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,50,75,50,0,75,42,0,50.0,2019-07-01,Fine
342,2019,8,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,75,0,50,0,25,50,0,100.0,2019-08-01,Fine
343,2019,9,INDENIE-DJUABLIN,ABENGOUROU,C4023,AS27133,25,0,75,75,25,58,0,100.0,2019-09-01,Fine
345,2016,1,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,2,0,10.0,2016-01-01,Fine
350,2016,11,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,5,2,0,3,1,0,0.0,2016-11-01,Fine
351,2016,12,ABIDJAN 2,ABOBO-EST,C1026,AS27138,3,10,1,0,12,1,0,0.0,2016-12-01,Fine
352,2017,1,ABIDJAN 2,ABOBO-EST,C1026,AS27138,12,0,7,0,5,3,0,0.0,2017-01-01,Fine
353,2017,2,ABIDJAN 2,ABOBO-EST,C1026,AS27138,5,0,3,0,2,4,0,10.0,2017-02-01,Fine
354,2017,3,ABIDJAN 2,ABOBO-EST,C1026,AS27138,2,10,6,0,6,5,0,10.0,2017-03-01,Fine
355,2017,4,ABIDJAN 2,ABOBO-EST,C1026,AS27138,6,0,1,0,5,3,0,0.0,2017-04-01,Fine
356,2017,5,ABIDJAN 2,ABOBO-EST,C1026,AS27138,5,0,5,0,0,4,0,4.0,2017-05-01,Fine
357,2017,6,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,2,0,10.0,2017-06-01,Fine
358,2017,7,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,2,0,10.0,2017-07-01,Fine
367,2018,4,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,10,0,0,10,0,0,50.0,2018-04-01,Fine
368,2018,5,ABIDJAN 2,ABOBO-EST,C1026,AS27138,10,50,10,0,50,3,0,0.0,2018-05-01,Fine
369,2018,6,ABIDJAN 2,ABOBO-EST,C1026,AS27138,50,0,0,0,50,3,0,0.0,2018-06-01,Fine
370,2018,7,ABIDJAN 2,ABOBO-EST,C1026,AS27138,50,0,45,0,5,18,0,50.0,2018-07-01,Fine
371,2018,8,ABIDJAN 2,ABOBO-EST,C1026,AS27138,5,0,5,0,0,17,0,100.0,2018-08-01,Fine
372,2018,9,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,100,100,0,0,50,0,50.0,2018-09-01,Fine
373,2018,10,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,50,50,0,0,52,0,150.0,2018-10-01,Fine
374,2018,11,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,50,0,0.0,2018-11-01,Fine
375,2018,12,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,150,5,0,145,18,0,0.0,2018-12-01,Fine
376,2019,1,ABIDJAN 2,ABOBO-EST,C1026,AS27138,145,0,70,0,75,25,0,0.0,2019-01-01,Fine
377,2019,2,ABIDJAN 2,ABOBO-EST,C1026,AS27138,75,0,75,0,0,50,0,150.0,2019-02-01,Fine
378,2019,3,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,48,0,20.0,2019-03-01,Fine
379,2019,4,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,0,0,0,0,25,0,0.0,2019-04-01,Fine
380,2019,5,ABIDJAN 2,ABOBO-EST,C1026,AS27138,0,20,8,0,12,3,0,20.0,2019-05-01,Fine
381,2019,6,ABIDJAN 2,ABOBO-EST,C1026,AS27138,12,20,0,0,32,3,0,0.0,2019-06-01,Fine
382,2019,7,ABIDJAN 2,ABOBO-EST,C1026,AS27138,32,0,0,0,32,3,0,0.0,2019-07-01,Fine
383,2019,8,ABIDJAN 2,ABOBO-EST,C1026,AS27138,32,0,5,0,27,2,0,0.0,2019-08-01,Fine
384,2019,9,ABIDJAN 2,ABOBO-EST,C1026,AS27138,27,0,9,0,18,5,0,0.0,2019-09-01,Fine
385,2016,1,ABIDJAN 2,ABOBO-EST,C1026,AS27137,35,0,0,0,35,0,0,0.0,2016-01-01,Fine
386,2016,2,ABIDJAN 2,ABOBO-EST,C1026,AS27137,35,0,0,0,35,0,0,0.0,2016-02-01,Fine
387,2016,3,ABIDJAN 2,ABOBO-EST,C1026,AS27137,35,0,0,0,35,0,0,0.0,2016-03-01,Fine
388,2016,4,ABIDJAN 2,ABOBO-EST,C1026,AS27137,35,0,0,0,35,0,0,0.0,2016-04-01,Fine
389,2016,5,ABIDJAN 2,ABOBO-EST,C1026,AS27137,35,0,1,0,34,0,0,0.0,2016-05-01,Fine
390,2016,6,ABIDJAN 2,ABOBO-EST,C1026,AS27137,34,0,23,0,11,8,0,10.0,2016-06-01,Fine
391,2016,7,ABIDJAN 2,ABOBO-EST,C1026,AS27137,11,0,7,0,4,10,0,20.0,2016-07-01,Fine
392,2016,8,ABIDJAN 2,ABOBO-EST,C1026,AS27137,4,0,4,0,0,11,0,5.0,2016-08-01,Fine
393,2016,9,ABIDJAN 2,ABOBO-EST,C1026,AS27137,0,0,0,0,0,4,0,1.0,2016-09-01,Fine
394,2016,10,ABIDJAN 2,ABOBO-EST,C1026,AS27137,0,0,0,0,0,1,0,1.0,2016-10-01,Fine
398,2017,2,ABIDJAN 2,ABOBO-EST,C1026,AS27137,0,20,0,0,20,0,0,0.0,2017-02-01,Fine
399,2017,3,ABIDJAN 2,ABOBO-EST,C1026,AS27137,20,0,0,0,20,0,0,0.0,2017-03-01,Fine
400,2017,4,ABIDJAN 2,ABOBO-EST,C1026,AS27137,20,0,0,0,20,0,0,0.0,2017-04-01,Fine
401,2017,5,ABIDJAN 2,ABOBO-EST,C1026,AS27137,20,0,0,0,20,0,0,0.0,2017-05-01,Fine
402,2017,6,ABIDJAN 2,ABOBO-EST,C1026,AS27137,20,0,2,0,18,1,0,0.0,2017-06-01,Fine
403,2017,7,ABIDJAN 2,ABOBO-EST,C1026,AS27137,18,0,10,0,8,4,0,10.0,2017-07-01,Fine
404,2017,8,ABIDJAN 2,ABOBO-EST,C1026,AS27137,8,0,4,0,4,5,0,20.0,2017-08-01,Fine
405,2017,9,ABIDJAN 2,ABOBO-EST,C1026,AS27137,4,10,10,0,4,8,0,30.0,2017-09-01,Fine
406,2017,10,ABIDJAN 2,ABOBO-EST,C1026,AS27137,4,30,4,0,30,6,0,20.0,2017-10-01,Fine
407,2017,11,ABIDJAN 2,ABOBO-EST,C1026,AS27137,30,0,20,0,10,11,0,0.0,2017-11-01,Fine
408,2017,12,ABIDJAN 2,ABOBO-EST,C1026,AS27137,10,20,10,0,20,11,0,20.0,2017-12-01,Fine
409,2018,1,ABIDJAN 2,ABOBO-EST,C1026,AS27137,20,20,10,0,30,13,0,0.0,2018-01-01,Fine
410,2018,2,ABIDJAN 2,ABOBO-EST,C1026,AS27137,30,0,2,0,28,7,0,20.0,2018-02-01,Fine
411,2018,3,ABIDJAN 2,ABOBO-EST,C1026,AS27137,28,0,0,0,28,4,0,20.0,2018-03-01,Fine
412,2018,4,ABIDJAN 2,ABOBO-EST,C1026,AS27137,28,20,4,0,44,2,0,20.0,2018-04-01,Fine
413,2018,5,ABIDJAN 2,ABOBO-EST,C1026,AS27137,44,20,10,0,54,5,0,0.0,2018-05-01,Fine
414,2018,6,ABIDJAN 2,ABOBO-EST,C1026,AS27137,54,0,11,0,43,8,0,0.0,2018-06-01,Fine
415,2018,7,ABIDJAN 2,ABOBO-EST,C1026,AS27137,43,0,12,0,31,11,0,0.0,2018-07-01,Fine
416,2018,8,ABIDJAN 2,ABOBO-EST,C1026,AS27137,31,0,12,0,19,12,0,20.0,2018-08-01,Fine
417,2018,9,ABIDJAN 2,ABOBO-EST,C1026,AS27137,19,20,32,0,7,19,0,50.0,2018-09-01,Fine
418,2018,10,ABIDJAN 2,ABOBO-EST,C1026,AS27137,7,50,27,0,30,24,0,50.0,2018-10-01,Fine
419,2018,11,ABIDJAN 2,ABOBO-EST,C1026,AS27137,30,0,25,0,5,28,0,0.0,2018-11-01,Fine
420,2018,12,ABIDJAN 2,ABOBO-EST,C1026,AS27137,5,50,10,0,45,21,0,20.0,2018-12-01,Fine
421,2019,1,ABIDJAN 2,ABOBO-EST,C1026,AS27137,45,0,35,0,10,23,0,60.0,2019-01-01,Fine
422,2019,2,ABIDJAN 2,ABOBO-EST,C1026,AS27137,10,60,30,0,40,25,0,50.0,2019-02-01,Fine
423,2019,3,ABIDJAN 2,ABOBO-EST,C1026,AS27137,40,0,30,0,10,32,0,20.0,2019-03-01,Fine
424,2019,4,ABIDJAN 2,ABOBO-EST,C1026,AS27137,10,0,0,0,10,20,0,0.0,2019-04-01,Fine
425,2019,5,ABIDJAN 2,ABOBO-EST,C1026,AS27137,10,20,0,0,30,10,0,0.0,2019-05-01,Fine
426,2019,6,ABIDJAN 2,ABOBO-EST,C1026,AS27137,30,0,2,0,28,1,0,0.0,2019-06-01,Fine
427,2019,7,ABIDJAN 2,ABOBO-EST,C1026,AS27137,28,0,11,0,17,4,0,0.0,2019-07-01,Fine
428,2019,8,ABIDJAN 2,ABOBO-EST,C1026,AS27137,17,0,0,0,17,4,0,0.0,2019-08-01,Fine
429,2019,9,ABIDJAN 2,ABOBO-EST,C1026,AS27137,17,0,10,0,7,7,0,20.0,2019-09-01,Fine
433,2016,1,ABIDJAN 2,ABOBO-EST,C1026,AS27000,0,0,0,0,0,4,0,5.0,2016-01-01,Fine
434,2016,2,ABIDJAN 2,ABOBO-EST,C1026,AS27000,0,75,18,0,57,7,0,0.0,2016-02-01,Fine
435,2016,3,ABIDJAN 2,ABOBO-EST,C1026,AS27000,57,0,17,0,40,12,0,0.0,2016-03-01,Fine
436,2016,4,ABIDJAN 2,ABOBO-EST,C1026,AS27000,40,0,14,0,26,16,0,21.0,2016-04-01,Fine
437,2016,5,ABIDJAN 2,ABOBO-EST,C1026,AS27000,26,21,31,0,16,21,0,60.0,2016-05-01,Fine
438,2016,6,ABIDJAN 2,ABOBO-EST,C1026,AS27000,16,60,29,0,47,25,0,20.0,2016-06-01,Fine
439,2016,7,ABIDJAN 2,ABOBO-EST,C1026,AS27000,47,0,29,0,18,30,0,60.0,2016-07-01,Fine
440,2016,8,ABIDJAN 2,ABOBO-EST,C1026,AS27000,18,60,44,0,34,34,0,10.0,2016-08-01,Fine
441,2016,9,ABIDJAN 2,ABOBO-EST,C1026,AS27000,34,60,44,0,50,39,0,30.0,2016-09-01,Fine
442,2016,10,ABIDJAN 2,ABOBO-EST,C1026,AS27000,50,30,39,0,41,42,0,30.0,2016-10-01,Fine
443,2016,11,ABIDJAN 2,ABOBO-EST,C1026,AS27000,41,30,12,0,59,32,0,0.0,2016-11-01,Fine
444,2016,12,ABIDJAN 2,ABOBO-EST,C1026,AS27000,59,30,36,0,53,29,0,11.0,2016-12-01,Fine
445,2017,1,ABIDJAN 2,ABOBO-EST,C1026,AS27000,53,0,23,0,30,24,0,0.0,2017-01-01,Fine
446,2017,2,ABIDJAN 2,ABOBO-EST,C1026,AS27000,30,12,25,0,17,28,0,22.0,2017-02-01,Fine
447,2017,3,ABIDJAN 2,ABOBO-EST,C1026,AS27000,17,24,28,0,13,25,0,21.0,2017-03-01,Fine
448,2017,4,ABIDJAN 2,ABOBO-EST,C1026,AS27000,13,21,33,0,1,29,0,30.0,2017-04-01,Fine
449,2017,5,ABIDJAN 2,ABOBO-EST,C1026,AS27000,1,0,1,0,0,21,0,31.0,2017-05-01,Fine
450,2017,6,ABIDJAN 2,ABOBO-EST,C1026,AS27000,0,30,30,0,0,21,0,102.0,2017-06-01,Fine
451,2017,7,ABIDJAN 2,ABOBO-EST,C1026,AS27000,0,102,0,0,102,10,0,0.0,2017-07-01,Fine
452,2017,8,ABIDJAN 2,ABOBO-EST,C1026,AS27000,102,0,78,0,24,36,0,100.0,2017-08-01,Fine
453,2017,9,ABIDJAN 2,ABOBO-EST,C1026,AS27000,24,0,24,0,0,34,0,100.0,2017-09-01,Fine
454,2017,10,ABIDJAN 2,ABOBO-EST,C1026,AS27000,0,300,0,0,300,34,0,300.0,2017-10-01,Fine
455,2017,11,ABIDJAN 2,ABOBO-EST,C1026,AS27000,300,0,65,0,235,30,0,0.0,2017-11-01,Fine
456,2017,12,ABIDJAN 2,ABOBO-EST,C1026,AS27000,235,900,38,0,1097,34,0,0.0,2017-12-01,Fine
457,2018,1,ABIDJAN 2,ABOBO-EST,C1026,AS27000,1097,0,123,0,974,75,0,0.0,2018-01-01,Fine
458,2018,2,ABIDJAN 2,ABOBO-EST,C1026,AS27000,974,0,0,0,974,54,0,0.0,2018-02-01,Fine
459,2018,3,ABIDJAN 2,ABOBO-EST,C1026,AS27000,974,0,47,0,927,57,0,0.0,2018-03-01,Fine
460,2018,4,ABIDJAN 2,ABOBO-EST,C1026,AS27000,927,0,62,0,865,36,0,0.0,2018-04-01,Fine
461,2018,5,ABIDJAN 2,ABOBO-EST,C1026,AS27000,865,0,89,0,776,66,0,0.0,2018-05-01,Fine
462,2018,6,ABIDJAN 2,ABOBO-EST,C1026,AS27000,776,0,57,0,719,69,0,0.0,2018-06-01,Fine
463,2018,7,ABIDJAN 2,ABOBO-EST,C1026,AS27000,719,0,61,0,658,69,0,0.0,2018-07-01,Fine
